URL,Variable Name,Variable Value,unitId,Banner Ad,Video Ad,Native Ad,Size Labels,Div ID,AppNexus placementId,AppNexus placement,NewsConnect placementId,NewsConnect placement,unit,delDomain,Rubicon accountId,Rubicon siteId,Rubicon zoneId,position,accountId,siteId,zoneId,position,accountId,siteId,zoneId,position,placementId,placementId
nypost.com,,nypost.com-section/living,/5850/post.mobileapp/bottom/living/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981799,nypost.com-section/living-div-gpt-ad-bottom,18981927,nypost.com-section/living-div-gpt-ad-bottom,,,11076,320862,1661580,,,,,,,,,,,
nypost.com,,nypost.com-article/living,/5850/post.mobileapp/bottom/living/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981800,nypost.com-article/living-div-gpt-ad-bottom,18981928,nypost.com-article/living-div-gpt-ad-bottom,,,11076,320862,1661582,,,,,,,,,,,
nypost.com,,nypost.com-section/media,/5850/post.mobileapp/bottom/media/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981801,nypost.com-section/media-div-gpt-ad-bottom,18981929,nypost.com-section/media-div-gpt-ad-bottom,,,11076,320862,1661584,,,,,,,,,,,
nypost.com,,nypost.com-article/media,/5850/post.mobileapp/bottom/media/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981802,nypost.com-article/media-div-gpt-ad-bottom,18981930,nypost.com-article/media-div-gpt-ad-bottom,,,11076,320862,1661586,,,,,,,,,,,
nypost.com,,nypost.com-section/metro,/5850/post.mobileapp/bottom/metro/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981803,nypost.com-section/metro-div-gpt-ad-bottom,18981931,nypost.com-section/metro-div-gpt-ad-bottom,,,11076,320862,1661590,,,,,,,,,,,
nypost.com,,nypost.com-article/metro,/5850/post.mobileapp/bottom/metro/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981804,nypost.com-article/metro-div-gpt-ad-bottom,18981932,nypost.com-article/metro-div-gpt-ad-bottom,,,11076,320862,1661592,,,,,,,,,,,
nypost.com,,nypost.com-section/news,/5850/post.mobileapp/bottom/news/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981805,nypost.com-section/news-div-gpt-ad-bottom,18981933,nypost.com-section/news-div-gpt-ad-bottom,,,11076,320862,1661596,,,,,,,,,,,
nypost.com,,nypost.com-article/news,/5850/post.mobileapp/bottom/news/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981806,nypost.com-article/news-div-gpt-ad-bottom,18981934,nypost.com-article/news-div-gpt-ad-bottom,,,11076,320862,1661598,,,,,,,,,,,
nypost.com,,nypost.com-section/opinion,/5850/post.mobileapp/bottom/opinion/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981807,nypost.com-section/opinion-div-gpt-ad-bottom,18981935,nypost.com-section/opinion-div-gpt-ad-bottom,,,11076,320862,1661600,,,,,,,,,,,
nypost.com,,nypost.com-article/opinion,/5850/post.mobileapp/bottom/opinion/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981808,nypost.com-article/opinion-div-gpt-ad-bottom,18981936,nypost.com-article/opinion-div-gpt-ad-bottom,,,11076,320862,1661604,,,,,,,,,,,
